_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
lay.v.40-40.weightsBNC-2-2pospmi.10-10.tScore	-0.62518451968	2.76207724958	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	18.73
lay.v.40-40.weightsBNC-2-2pospmi.2-2.diceM	-4.85736118966	2.71676974123	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	19.48
lay.v.40-40.weightsBNC-2-2pospmi.2-2.LLR	-2.12402000848	8.91322760369	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	LLR	29.10
lay.v.40-40.weightsBNC-2-2pospmi.2-2.pospmi	-2.4823496479	-2.31066284002	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	18.89
lay.v.40-40.weightsBNC-2-2pospmi.2-2.tScore	-0.589500326561	7.70559224248	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	27.52
lay.v.40-40.weightsBNC-2-2pospmi.4-4.diceM	-5.31454547654	-0.606219279327	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	16.72
lay.v.40-40.weightsBNC-2-2pospmi.4-4.LLR	-1.63491454279	7.3318211532	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	LLR	26.70
lay.v.40-40.weightsBNC-2-2pospmi.4-4.pospmi	-2.41337022268	-2.87778171426	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	16.85
lay.v.40-40.weightsBNC-2-2pospmi.4-4.tScore	-1.70163543959	5.09940185045	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	22.84
lay.v.40-40.weightsBNC-2-2pospmi.7-7.diceM	-4.59843377509	-5.0612783727	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	14.32
lay.v.40-40.weightsBNC-2-2pospmi.7-7.LLR	-1.53616156612	5.71137401964	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	LLR	25.80
lay.v.40-40.weightsBNC-2-2pospmi.7-7.pospmi	-1.18444800719	-3.12197079422	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	16.44
lay.v.40-40.weightsBNC-2-2pospmi.7-7.tScore	-0.0212591388129	2.6507898411	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	20.67
lay.v.40-40.weightsBNC-4-4pospmi.10-10.diceM	-6.4488406041	-3.14913167105	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	14.27
lay.v.40-40.weightsBNC-4-4pospmi.10-10.LLR	-0.947438604732	6.39078691769	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	LLR	24.25
lay.v.40-40.weightsBNC-4-4pospmi.10-10.pospmi	-1.78409599182	-3.06386746443	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	17.14
lay.v.40-40.weightsBNC-4-4pospmi.10-10.tScore	-0.58163833659	2.48332904799	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	20.00
lay.v.40-40.weightsBNC-4-4pospmi.2-2.diceM	-7.43701097401	2.08267371398	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	20.01
lay.v.40-40.weightsBNC-4-4pospmi.2-2.LLR	-2.79658016801	9.94782551395	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	LLR	28.89
lay.v.40-40.weightsBNC-4-4pospmi.2-2.pospmi	-2.57235081993	-1.50302097642	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	18.49
